player_id,last_name,first_name,bacon_number,max_year,v0,e1,v1,e2,v2,e3,v3,e4,v4,e5,v5,e6,v6,e7,v7,e8,v8,e9,v9,e10,v10
hraba101,Hrabosky,Al,,1982,hraba101,,,,,,,,,,,,,,,,,,,,
chamj001,Chamblee,Jim,,2003,chamj001,,,,,,,,,,,,,,,,,,,,
pattj003,Patterson,Jarrod,,2003,pattj003,,,,,,,,,,,,,,,,,,,,
moynm101,Moynahan,Mike,,1884,moynm101,,,,,,,,,,,,,,,,,,,,
pritc001,Pritchett,Chris,,2000,pritc001,,,,,,,,,,,,,,,,,,,,
britj001,Brito,Jorge,,1996,britj001,,,,,,,,,,,,,,,,,,,,
martr005,Martin,Rafael,,2016,martr005,,,,,,,,,,,,,,,,,,,,
hughj104,Hughes,Jim,,1977,hughj104,,,,,,,,,,,,,,,,,,,,
norte101,Norton,Effie,,1897,norte101,,,,,,,,,,,,,,,,,,,,
sherd001,Sherman,Darrell,,1993,sherd001,,,,,,,,,,,,,,,,,,,,
dermm001,Dermody,Matt,,2017,dermm001,,,,,,,,,,,,,,,,,,,,
bankw001,Banks,Willie,,2002,bankw001,,,,,,,,,,,,,,,,,,,,
hassb102,Hassamaer,Bill,,1896,hassb102,,,,,,,,,,,,,,,,,,,,
starc101,Starr,Charlie,,1909,starc101,,,,,,,,,,,,,,,,,,,,
hanso101,Hanson,Ollie,,1921,hanso101,,,,,,,,,,,,,,,,,,,,
hersm101,Hershberger,Mike,,1971,hersm101,,,,,,,,,,,,,,,,,,,,
morom001,Moroff,Max,,2019,morom001,,,,,,,,,,,,,,,,,,,,
crawl101,Crawford,Larry,,1937,crawl101,,,,,,,,,,,,,,,,,,,,
guanc001,Guante,Cecilio,,1990,guanc001,,,,,,,,,,,,,,,,,,,,
loaij001,Loaisiga,Jonathan,,2019,loaij001,,,,,,,,,,,,,,,,,,,,
lestj001,Lester,Jon,,2019,lestj001,,,,,,,,,,,,,,,,,,,,
leagb001,League,Brandon,,2014,leagb001,,,,,,,,,,,,,,,,,,,,
clarb105,Clark,Bob,,1921,clarb105,,,,,,,,,,,,,,,,,,,,
jankt001,Jankowski,Travis,,2019,jankt001,,,,,,,,,,,,,,,,,,,,
bigbl101,Bigbee,Lyle,,1921,bigbl101,,,,,,,,,,,,,,,,,,,,
newsb101,Newsom,Bobo,,1953,newsb101,,,,,,,,,,,,,,,,,,,,
mcbem001,McBeth,Marcus,,2007,mcbem001,,,,,,,,,,,,,,,,,,,,
boked101,Bokelmann,Dick,,1953,boked101,,,,,,,,,,,,,,,,,,,,
marrc001,Marrero,Chris,,2017,marrc001,,,,,,,,,,,,,,,,,,,,
weave001,Weaver,Eric,,2000,weave001,,,,,,,,,,,,,,,,,,,,
carpm002,Carpenter,Matt,,2019,carpm002,,,,,,,,,,,,,,,,,,,,
defra101,DeFreites,Arturo,,1979,defra101,,,,,,,,,,,,,,,,,,,,
swinj101,Swindell,Josh,,1913,swinj101,,,,,,,,,,,,,,,,,,,,
wysob101,Wysong,Biff,,1932,wysob101,,,,,,,,,,,,,,,,,,,,
nusze101,Nusz,William,,1884,nusze101,,,,,,,,,,,,,,,,,,,,
dyerm001,Dyer,Mike,,1996,dyerm001,,,,,,,,,,,,,,,,,,,,
dostd001,Doster,David,,1999,dostd001,,,,,,,,,,,,,,,,,,,,
gaddj101,Gaddy,John,,1938,gaddj101,,,,,,,,,,,,,,,,,,,,
violp001,Viola,Pedro,,2011,violp001,,,,,,,,,,,,,,,,,,,,
moorr103,Moore,Randy,,1937,moorr103,,,,,,,,,,,,,,,,,,,,
pickc102,Pickett,Charlie,,1910,pickc102,,,,,,,,,,,,,,,,,,,,
raglt101,Ragland,Tom,,1973,raglt101,,,,,,,,,,,,,,,,,,,,
labaj001,Labandeira,Josh,,2004,labaj001,,,,,,,,,,,,,,,,,,,,
hollg001,Holland,Greg,,2019,hollg001,,,,,,,,,,,,,,,,,,,,
webbe101,Webb,Earl,,1933,webbe101,,,,,,,,,,,,,,,,,,,,
schog101,Schott,Gene,,1939,schog101,,,,,,,,,,,,,,,,,,,,
poolj001,Poole,Jim,,2000,poolj001,,,,,,,,,,,,,,,,,,,,
marid101,Marion,Dan,,1915,marid101,,,,,,,,,,,,,,,,,,,,
weihp101,Weihe,Podge,,1884,weihp101,,,,,,,,,,,,,,,,,,,,
sherj001,Sherfy,Jimmie,,2019,sherj001,,,,,,,,,,,,,,,,,,,,
woodb002,Woodall,Brad,,1999,woodb002,,,,,,,,,,,,,,,,,,,,
friah001,Frias,Hanley,,2000,friah001,,,,,,,,,,,,,,,,,,,,
fitzd101,Fitzgerald,Dennis,,1890,fitzd101,,,,,,,,,,,,,,,,,,,,
johnj003,Johnson,Joe,,1987,johnj003,,,,,,,,,,,,,,,,,,,,
mccab104,McCarren,Bill,,1923,mccab104,,,,,,,,,,,,,,,,,,,,
whitb104,White,Bill,,1888,whitb104,,,,,,,,,,,,,,,,,,,,
mcdos101,McDowell,Sam,,1975,mcdos101,,,,,,,,,,,,,,,,,,,,
faedl001,Faedo,Lenny,,1984,faedl001,,,,,,,,,,,,,,,,,,,,
knowd101,Knowles,Darold,,1980,knowd101,,,,,,,,,,,,,,,,,,,,
martj109,Martin,Jack,,1914,martj109,,,,,,,,,,,,,,,,,,,,
greeh102,Greenberg,Hank,,1947,greeh102,,,,,,,,,,,,,,,,,,,,
silvj001,Silva,Jose,,2002,silvj001,,,,,,,,,,,,,,,,,,,,
garcd002,Garcia,Daniel,,2004,garcd002,,,,,,,,,,,,,,,,,,,,
miraw101,Miranda,Willie,,1959,miraw101,,,,,,,,,,,,,,,,,,,,
bullb001,Bullington,Bryan,,2010,bullb001,,,,,,,,,,,,,,,,,,,,
martg101,Martin,Gene,,1968,martg101,,,,,,,,,,,,,,,,,,,,
martb103,Martin,Billy,,1914,martb103,,,,,,,,,,,,,,,,,,,,
mathd001,Mathis,Doug,,2010,mathd001,,,,,,,,,,,,,,,,,,,,
turln001,Turley,Nik,,2017,turln001,,,,,,,,,,,,,,,,,,,,
otteb101,Otterson,Billy,,1887,otteb101,,,,,,,,,,,,,,,,,,,,
pappj101,Pappalau,John,,1897,pappj101,,,,,,,,,,,,,,,,,,,,
nicoj001,Nicolino,Justin,,2017,nicoj001,,,,,,,,,,,,,,,,,,,,
mcmaf101,McManus,Frank,,1904,mcmaf101,,,,,,,,,,,,,,,,,,,,
fitzt101,Fitzsimmons,Tom,,1919,fitzt101,,,,,,,,,,,,,,,,,,,,
maesh101,Maestri,Hector,,1961,maesh101,,,,,,,,,,,,,,,,,,,,
rossr001,Rossy,Rico,,1998,rossr001,,,,,,,,,,,,,,,,,,,,
younl101,Yount,Larry,,1971,younl101,,,,,,,,,,,,,,,,,,,,
wertv101,Wertz,Vic,,1963,wertv101,,,,,,,,,,,,,,,,,,,,
hetlg101,Hetling,Gus,,1906,hetlg101,,,,,,,,,,,,,,,,,,,,
koong001,Koonce,Graham,,2003,koong001,,,,,,,,,,,,,,,,,,,,
thrab101,Thrasher,Buck,,1917,thrab101,,,,,,,,,,,,,,,,,,,,
horsv001,Horsman,Vince,,1995,horsv001,,,,,,,,,,,,,,,,,,,,
kellk101,Kelly,King,,1893,kellk101,,,,,,,,,,,,,,,,,,,,
camek001,Cameron,Kevin,,2009,camek001,,,,,,,,,,,,,,,,,,,,
britg102,Brittain,Gus,,1937,britg102,,,,,,,,,,,,,,,,,,,,
stanj105,Stanka,Joe,,1959,stanj105,,,,,,,,,,,,,,,,,,,,
andek001,Anderson,Kent,,1990,andek001,,,,,,,,,,,,,,,,,,,,
mussn001,Musser,Neal,,2008,mussn001,,,,,,,,,,,,,,,,,,,,
hackj101,Hackett,Jim,,1903,hackj101,,,,,,,,,,,,,,,,,,,,
milec101,Miles,Carl,,1940,milec101,,,,,,,,,,,,,,,,,,,,
millk005,Millar,Kevin,,2009,millk005,,,,,,,,,,,,,,,,,,,,
sprib101,Springer,Brad,,1926,sprib101,,,,,,,,,,,,,,,,,,,,
cavep101,Cavet,Pug,,1915,cavep101,,,,,,,,,,,,,,,,,,,,
kellr001,Kelly,Ryan,,2015,kellr001,,,,,,,,,,,,,,,,,,,,
hunth101,Hunter,Herb,,1921,hunth101,,,,,,,,,,,,,,,,,,,,
langb101,Langsford,Bob,,1899,langb101,,,,,,,,,,,,,,,,,,,,
ledew001,Ledezma,Wil,,2011,ledew001,,,,,,,,,,,,,,,,,,,,
martf002,Martinez,Fernando,,2013,martf002,,,,,,,,,,,,,,,,,,,,
ahmen001,Ahmed,Nick,,2019,ahmen001,,,,,,,,,,,,,,,,,,,,
llenw101,Llenas,Winston,,1975,llenw101,,,,,,,,,,,,,,,,,,,,
ortoj001,Orton,John,,1993,ortoj001,,,,,,,,,,,,,,,,,,,,
siemo101,Siemer,Oscar,,1926,siemo101,,,,,,,,,,,,,,,,,,,,
devrc001,De Vries,Cole,,2013,devrc001,,,,,,,,,,,,,,,,,,,,
taveo001,Taveras,Oscar,,2014,taveo001,,,,,,,,,,,,,,,,,,,,
gablg101,Gabler,Gabe,,1958,gablg101,,,,,,,,,,,,,,,,,,,,
mclaj103,McLaughlin,Jim,,1884,mclaj103,,,,,,,,,,,,,,,,,,,,
wiggs001,Wiggins,Scott,,2002,wiggs001,,,,,,,,,,,,,,,,,,,,
benia001,Benitez,Armando,,2008,benia001,,,,,,,,,,,,,,,,,,,,
gerbg101,Gerberman,George,,1962,gerbg101,,,,,,,,,,,,,,,,,,,,
bogat001,Bogar,Tim,,2001,bogat001,,,,,,,,,,,,,,,,,,,,
crowd001,Crow,Dean,,1998,crowd001,,,,,,,,,,,,,,,,,,,,
grimr104,Grimes,Roy,,1920,grimr104,,,,,,,,,,,,,,,,,,,,
holdj102,Holden,Joe,,1936,holdj102,,,,,,,,,,,,,,,,,,,,
matoo001,Matos,Osiris,,2009,matoo001,,,,,,,,,,,,,,,,,,,,
deshj101,DeShong,Jimmie,,1939,deshj101,,,,,,,,,,,,,,,,,,,,
meyej101,Meyer,Jack,,1961,meyej101,,,,,,,,,,,,,,,,,,,,
raice101,Raich,Eric,,1976,raice101,,,,,,,,,,,,,,,,,,,,
boydj001,Boyd,Jason,,2004,boydj001,,,,,,,,,,,,,,,,,,,,
kawak001,Kawakami,Kenshin,,2010,kawak001,,,,,,,,,,,,,,,,,,,,
younj101,Young,John,,1971,younj101,,,,,,,,,,,,,,,,,,,,
beckr001,Beck,Rod,,2004,beckr001,,,,,,,,,,,,,,,,,,,,
josed001,Joseph,Donnie,,2014,josed001,,,,,,,,,,,,,,,,,,,,
segud001,Segui,David,,2004,segud001,,,,,,,,,,,,,,,,,,,,
candj002,Candelario,Jeimer,,2019,candj002,,,,,,,,,,,,,,,,,,,,
color001,Colon,Roman,,2012,color001,,,,,,,,,,,,,,,,,,,,
regaj101,Regan,Joe,,1898,regaj101,,,,,,,,,,,,,,,,,,,,
delmn001,Delmonico,Nicky,,2019,delmn001,,,,,,,,,,,,,,,,,,,,
robes102,Robertson,Sherry,,1952,robes102,,,,,,,,,,,,,,,,,,,,
dobnr001,Dobnak,Randy,,2019,dobnr001,,,,,,,,,,,,,,,,,,,,
dearb101,Dear,Buddy,,1927,dearb101,,,,,,,,,,,,,,,,,,,,
radkb001,Radke,Brad,,2006,radkb001,,,,,,,,,,,,,,,,,,,,
andre101,Andrews,Ed,,1891,andre101,,,,,,,,,,,,,,,,,,,,
yella101,Yelle,Archie,,1919,yella101,,,,,,,,,,,,,,,,,,,,
gastw101,Gaston,Welcome,,1899,gastw101,,,,,,,,,,,,,,,,,,,,
farmh001,Farmer,Howard,,1990,farmh001,,,,,,,,,,,,,,,,,,,,
figaa001,Figaro,Alfredo,,2014,figaa001,,,,,,,,,,,,,,,,,,,,
flynm101,Flynn,Mike,,1891,flynm101,,,,,,,,,,,,,,,,,,,,
partj101,Partridge,Jay,,1928,partj101,,,,,,,,,,,,,,,,,,,,
edele101,Edelen,Ed,,1932,edele101,,,,,,,,,,,,,,,,,,,,
bowim001,Bowie,Micah,,2008,bowim001,,,,,,,,,,,,,,,,,,,,
debud101,DeBusschere,Dave,,1963,debud101,,,,,,,,,,,,,,,,,,,,
spolp001,Spoljaric,Paul,,2000,spolp001,,,,,,,,,,,,,,,,,,,,
broht001,Brohawn,Troy,,2003,broht001,,,,,,,,,,,,,,,,,,,,
oleac101,O'Leary,Charley,,1934,oleac101,,,,,,,,,,,,,,,,,,,,
endet001,Enders,Trevor,,2000,endet001,,,,,,,,,,,,,,,,,,,,
fergc102,Ferguson,Charlie,,1901,fergc102,,,,,,,,,,,,,,,,,,,,
bergb102,Bergen,Bill,,1911,bergb102,,,,,,,,,,,,,,,,,,,,
jeffh101,Jeffcoat,Hal,,1959,jeffh101,,,,,,,,,,,,,,,,,,,,
lundt101,Lundstedt,Tom,,1975,lundt101,,,,,,,,,,,,,,,,,,,,
crocd101,Crockett,Davey,,1901,crocd101,,,,,,,,,,,,,,,,,,,,
halle101,Hallinan,Ed,,1912,halle101,,,,,,,,,,,,,,,,,,,,
koelb001,Koelling,Brian,,1993,koelb001,,,,,,,,,,,,,,,,,,,,
gerad101,Gerard,Dave,,1962,gerad101,,,,,,,,,,,,,,,,,,,,
abreb002,Abreu,Bryan,,2019,abreb002,,,,,,,,,,,,,,,,,,,,
sykeb101,Sykes,Bob,,1981,sykeb101,,,,,,,,,,,,,,,,,,,,
paquc001,Paquette,Craig,,2003,paquc001,,,,,,,,,,,,,,,,,,,,
hogas101,Hogan,Shanty,,1937,hogas101,,,,,,,,,,,,,,,,,,,,
housj002,Houser,James,,2010,housj002,,,,,,,,,,,,,,,,,,,,
ray-i101,Ray,Irv,,1891,ray-i101,,,,,,,,,,,,,,,,,,,,
shern101,Sheridan,Neill,,1948,shern101,,,,,,,,,,,,,,,,,,,,
moeld001,Moeller,Dennis,,1993,moeld001,,,,,,,,,,,,,,,,,,,,
raded103,Rader,Doug,,1977,raded103,,,,,,,,,,,,,,,,,,,,
pedrj001,Pedre,Jorge,,1992,pedrj001,,,,,,,,,,,,,,,,,,,,
wilfr001,Wilfong,Rob,,1987,wilfr001,,,,,,,,,,,,,,,,,,,,
hillb101,Hill,Belden,,1890,hillb101,,,,,,,,,,,,,,,,,,,,
brauj101,Braun,John,,1964,brauj101,,,,,,,,,,,,,,,,,,,,
mavib101,Mavis,Bob,,1949,mavib101,,,,,,,,,,,,,,,,,,,,
freej102,Freeze,Jake,,1925,freej102,,,,,,,,,,,,,,,,,,,,
veaca101,Veach,Al,,1935,veaca101,,,,,,,,,,,,,,,,,,,,
durrr101,Durrett,Red,,1945,durrr101,,,,,,,,,,,,,,,,,,,,
falkc102,Falk,Chet,,1927,falkc102,,,,,,,,,,,,,,,,,,,,
moorg101,Moore,Frank,,1905,moorg101,,,,,,,,,,,,,,,,,,,,
langm001,Langston,Mark,,1999,langm001,,,,,,,,,,,,,,,,,,,,
swigo101,Swigart,Oad,,1940,swigo101,,,,,,,,,,,,,,,,,,,,
myerj001,Myers,Jimmy,,1996,myerj001,,,,,,,,,,,,,,,,,,,,
sebrj101,Sebring,Jimmy,,1909,sebrj101,,,,,,,,,,,,,,,,,,,,
sefck001,Sefcik,Kevin,,2001,sefck001,,,,,,,,,,,,,,,,,,,,
masoc101,Mason,Charlie,,1883,masoc101,,,,,,,,,,,,,,,,,,,,
russa101,Russell,Allen,,1925,russa101,,,,,,,,,,,,,,,,,,,,
putkl001,Putkonen,Luke,,2014,putkl001,,,,,,,,,,,,,,,,,,,,
washg101,Washburn,Greg,,1969,washg101,,,,,,,,,,,,,,,,,,,,
garck002,Garcia,Karim,,2004,garck002,,,,,,,,,,,,,,,,,,,,
rosab101,Rosar,Buddy,,1951,rosab101,,,,,,,,,,,,,,,,,,,,
smitk103,Smith,Klondike,,1912,smitk103,,,,,,,,,,,,,,,,,,,,
krenw001,Krenchicki,Wayne,,1986,krenw001,,,,,,,,,,,,,,,,,,,,
youne101,Yount,Eddie,,1939,youne101,,,,,,,,,,,,,,,,,,,,
wilke101,Wilkinson,Ed,,1911,wilke101,,,,,,,,,,,,,,,,,,,,
pacha001,Pacheco,Alex,,1996,pacha001,,,,,,,,,,,,,,,,,,,,
santc002,Santana,Carlos,,2019,santc002,,,,,,,,,,,,,,,,,,,,
hoyij001,Hoying,Jared,,2017,hoyij001,,,,,,,,,,,,,,,,,,,,
crawp001,Crawford,Paxton,,2001,crawp001,,,,,,,,,,,,,,,,,,,,
whitl003,Whitehouse,Len,,1985,whitl003,,,,,,,,,,,,,,,,,,,,
statj101,Statz,Jigger,,1928,statj101,,,,,,,,,,,,,,,,,,,,
osorf001,Osoria,Franquelis,,2008,osorf001,,,,,,,,,,,,,,,,,,,,
lugor001,Lugo,Urbano,,1990,lugor001,,,,,,,,,,,,,,,,,,,,
corpc001,Corporan,Carlos,,2015,corpc001,,,,,,,,,,,,,,,,,,,,
gonzt101,Gonzalez,Tony,,1971,gonzt101,,,,,,,,,,,,,,,,,,,,
willu101,Wills,,,1884,willu101,,,,,,,,,,,,,,,,,,,,
marth101,Martin,Hersh,,1945,marth101,,,,,,,,,,,,,,,,,,,,
rilee001,Riles,Ernie,,1993,rilee001,,,,,,,,,,,,,,,,,,,,
congh001,Conger,Hank,,2016,congh001,,,,,,,,,,,,,,,,,,,,
brent001,Brennan,Tom,,1985,brent001,,,,,,,,,,,,,,,,,,,,
amorv101,Amor,Vicente,,1957,amorv101,,,,,,,,,,,,,,,,,,,,
browj101,Brown,John,,1897,browj101,,,,,,,,,,,,,,,,,,,,
sheas102,Shea,Steve,,1969,sheas102,,,,,,,,,,,,,,,,,,,,
shanb102,Shantz,Bobby,,1964,shanb102,,,,,,,,,,,,,,,,,,,,
gumpd001,Gumpert,Dave,,1987,gumpd001,,,,,,,,,,,,,,,,,,,,
lugod001,Lugo,Dawel,,2019,lugod001,,,,,,,,,,,,,,,,,,,,
morrb103,Bennett,Bugs,,1921,morrb103,,,,,,,,,,,,,,,,,,,,
cunng101,Cunningham,George,,1921,cunng101,,,,,,,,,,,,,,,,,,,,
sauvr001,Sauveur,Rich,,2000,sauvr001,,,,,,,,,,,,,,,,,,,,
sandr104,Sanders,Roy,,1918,sandr104,,,,,,,,,,,,,,,,,,,,
beama101,Beam,Alex,,1889,beama101,,,,,,,,,,,,,,,,,,,,
morrj107,Morrill,John,,1890,morrj107,,,,,,,,,,,,,,,,,,,,
barrr101,Barrett,Red,,1949,barrr101,,,,,,,,,,,,,,,,,,,,
beanb101,Bean,Belve,,1935,beanb101,,,,,,,,,,,,,,,,,,,,
bluej101,Bluejacket,Jim,,1916,bluej101,,,,,,,,,,,,,,,,,,,,
nagec001,Nageotte,Clint,,2006,nagec001,,,,,,,,,,,,,,,,,,,,
leppd101,Leppert,Don,,1964,leppd101,,,,,,,,,,,,,,,,,,,,
coulb101,Coulson,Bob,,1914,coulb101,,,,,,,,,,,,,,,,,,,,
duffc001,Duffy,Chris,,2009,duffc001,,,,,,,,,,,,,,,,,,,,
holle101,Holley,Ed,,1934,holle101,,,,,,,,,,,,,,,,,,,,
tierb101,Tierney,Bill,,1884,tierb101,,,,,,,,,,,,,,,,,,,,
peteg101,Peters,Gary,,1972,peteg101,,,,,,,,,,,,,,,,,,,,
mcnen101,McNeil,Norm,,1919,mcnen101,,,,,,,,,,,,,,,,,,,,
fishd101,Fisher,Don,,1945,fishd101,,,,,,,,,,,,,,,,,,,,
aylwd101,Aylward,Dick,,1953,aylwd101,,,,,,,,,,,,,,,,,,,,
odong101,O'Donnell,George,,1954,odong101,,,,,,,,,,,,,,,,,,,,
bonnb101,Bonner,Bobby,,1983,bonnb101,,,,,,,,,,,,,,,,,,,,
pickd101,Pickett,Dave,,1898,pickd101,,,,,,,,,,,,,,,,,,,,
gallc101,Galloway,Chick,,1928,gallc101,,,,,,,,,,,,,,,,,,,,
gagng001,Gagne,Greg,,1997,gagng001,,,,,,,,,,,,,,,,,,,,
mcenw101,McEnaney,Will,,1979,mcenw101,,,,,,,,,,,,,,,,,,,,
andeb001,Anderson,Brady,,2002,andeb001,,,,,,,,,,,,,,,,,,,,
milld001,Miller,Darrell,,1988,milld001,,,,,,,,,,,,,,,,,,,,
cedaj001,Ceda,Jose,,2011,cedaj001,,,,,,,,,,,,,,,,,,,,
walkb001,Walk,Bob,,1993,walkb001,,,,,,,,,,,,,,,,,,,,
zuvep001,Zuvella,Paul,,1991,zuvep001,,,,,,,,,,,,,,,,,,,,
gradj101,Grady,John,,1884,gradj101,,,,,,,,,,,,,,,,,,,,
scotr001,Scott,Robby,,2019,scotr001,,,,,,,,,,,,,,,,,,,,
jonnb101,Jonnard,Bubber,,1935,jonnb101,,,,,,,,,,,,,,,,,,,,
morgv101,Morgan,Vern,,1955,morgv101,,,,,,,,,,,,,,,,,,,,
barna001,Barnes,Austin,,2019,barna001,,,,,,,,,,,,,,,,,,,,
dresr101,Dressler,Rob,,1980,dresr101,,,,,,,,,,,,,,,,,,,,
cecib001,Cecil,Brett,,2018,cecib001,,,,,,,,,,,,,,,,,,,,
graul101,Graulich,Billy,,1891,graul101,,,,,,,,,,,,,,,,,,,,
logan001,Logan,Nook,,2007,logan001,,,,,,,,,,,,,,,,,,,,
thoma101,Thomason,Art,,1910,thoma101,,,,,,,,,,,,,,,,,,,,
rowed101,Rowe,Don,,1963,rowed101,,,,,,,,,,,,,,,,,,,,
crosa101,Cross,Amos,,1887,crosa101,,,,,,,,,,,,,,,,,,,,
pridj101,Priddy,Jerry,,1953,pridj101,,,,,,,,,,,,,,,,,,,,
hoggb101,Hogg,Bill,,1908,hoggb101,,,,,,,,,,,,,,,,,,,,
shiec101,Shields,Charlie,,1907,shiec101,,,,,,,,,,,,,,,,,,,,
styll101,Styles,Lena,,1931,styll101,,,,,,,,,,,,,,,,,,,,
suthd101,Sutherland,Dizzy,,1949,suthd101,,,,,,,,,,,,,,,,,,,,
bainh001,Baines,Harold,,2001,bainh001,,,,,,,,,,,,,,,,,,,,
zettg101,Zettlein,George,,1876,zettg101,,,,,,,,,,,,,,,,,,,,
chrir101,Christopher,Russ,,1948,chrir101,,,,,,,,,,,,,,,,,,,,
grahs101,Graham,Skinny,,1929,grahs101,,,,,,,,,,,,,,,,,,,,
seart001,Sears,Todd,,2003,seart001,,,,,,,,,,,,,,,,,,,,
mccos101,McConnell,Sam,,1915,mccos101,,,,,,,,,,,,,,,,,,,,
mcgrf001,McGriff,Fred,,2004,mcgrf001,,,,,,,,,,,,,,,,,,,,
leacj001,Leach,Jalal,,2001,leacj001,,,,,,,,,,,,,,,,,,,,
soria001,Soriano,Alfonso,,2014,soria001,,,,,,,,,,,,,,,,,,,,
poloj101,Poloni,John,,1977,poloj101,,,,,,,,,,,,,,,,,,,,
washr002,Washington,Rico,,2008,washr002,,,,,,,,,,,,,,,,,,,,
raffk101,Raffensberger,Ken,,1954,raffk101,,,,,,,,,,,,,,,,,,,,
valdm002,Valdez,Mario,,2001,valdm002,,,,,,,,,,,,,,,,,,,,
lewad101,Lewallyn,Dennis,,1982,lewad101,,,,,,,,,,,,,,,,,,,,
mccrb001,McCrory,Bob,,2009,mccrb001,,,,,,,,,,,,,,,,,,,,
robed108,Roberts,Dave,,1966,robed108,,,,,,,,,,,,,,,,,,,,
thorb101,Thorpe,Bob,,1955,thorb101,,,,,,,,,,,,,,,,,,,,
browr101,Brown,Ray,,1909,browr101,,,,,,,,,,,,,,,,,,,,
smitc104,Smith,Clay,,1940,smitc104,,,,,,,,,,,,,,,,,,,,
harvl101,Harvel,Luther,,1928,harvl101,,,,,,,,,,,,,,,,,,,,
errid101,Errickson,Dick,,1942,errid101,,,,,,,,,,,,,,,,,,,,
smitj003,Smith,Jordan,,2011,smitj003,,,,,,,,,,,,,,,,,,,,
stumd001,Stumpf,Daniel,,2019,stumd001,,,,,,,,,,,,,,,,,,,,
cares101,Carey,Scoops,,1903,cares101,,,,,,,,,,,,,,,,,,,,
smitb105,Smith,Bernie,,1971,smitb105,,,,,,,,,,,,,,,,,,,,
hallm001,Hall,Mel,,1996,hallm001,,,,,,,,,,,,,,,,,,,,
nolte001,Nolte,Eric,,1991,nolte001,,,,,,,,,,,,,,,,,,,,
cox-d101,Cox,Dick,,1926,cox-d101,,,,,,,,,,,,,,,,,,,,
thiej101,Thies,Jake,,1955,thiej101,,,,,,,,,,,,,,,,,,,,
hampm001,Hampton,Mike,,2010,hampm001,,,,,,,,,,,,,,,,,,,,
tragw101,Tragesser,Walt,,1920,tragw101,,,,,,,,,,,,,,,,,,,,
younp001,Young,Pete,,1993,younp001,,,,,,,,,,,,,,,,,,,,
powem102,Powers,Doc,,1909,powem102,,,,,,,,,,,,,,,,,,,,
mitcd101,Mitchell,Dale,,1956,mitcd101,,,,,,,,,,,,,,,,,,,,
janzm001,Janzen,Marty,,1997,janzm001,,,,,,,,,,,,,,,,,,,,
lejel101,Lejeune,Sheldon,,1915,lejel101,,,,,,,,,,,,,,,,,,,,
gonst001,Gonsolin,Tony,,2019,gonst001,,,,,,,,,,,,,,,,,,,,
rodar001,Rodas,Rich,,1984,rodar001,,,,,,,,,,,,,,,,,,,,
jonec004,Jones,Chipper,,2012,jonec004,,,,,,,,,,,,,,,,,,,,
jorgf001,Jorge,Felix,,2017,jorgf001,,,,,,,,,,,,,,,,,,,,
andrs001,Andrews,Shane,,2002,andrs001,,,,,,,,,,,,,,,,,,,,
ojeda001,Ojeda,Augie,,2010,ojeda001,,,,,,,,,,,,,,,,,,,,
nevee102,Nevel,Ernie,,1953,nevee102,,,,,,,,,,,,,,,,,,,,
blevj001,Blevins,Jerry,,2019,blevj001,,,,,,,,,,,,,,,,,,,,
burdb102,Burda,Bob,,1972,burdb102,,,,,,,,,,,,,,,,,,,,
sieff101,Siefke,Fred,,1890,sieff101,,,,,,,,,,,,,,,,,,,,
ramin001,Ramirez,Neil,,2019,ramin001,,,,,,,,,,,,,,,,,,,,
barka001,Barkett,Andy,,2001,barka001,,,,,,,,,,,,,,,,,,,,
mateh001,Mateo,Henry,,2006,mateh001,,,,,,,,,,,,,,,,,,,,
uphab101,Upham,Bill,,1918,uphab101,,,,,,,,,,,,,,,,,,,,
herrb102,Herrera,Bobby,,1951,herrb102,,,,,,,,,,,,,,,,,,,,
bejmo101,Bejma,Ollie,,1939,bejmo101,,,,,,,,,,,,,,,,,,,,
daile101,Daily,Ed,,1891,daile101,,,,,,,,,,,,,,,,,,,,
quijj001,Quijada,Jose,,2019,quijj001,,,,,,,,,,,,,,,,,,,,
acevj002,Acevedo,Jose,,2005,acevj002,,,,,,,,,,,,,,,,,,,,
theor101,Theobald,Ron,,1972,theor101,,,,,,,,,,,,,,,,,,,,
aschc001,Asche,Cody,,2017,aschc001,,,,,,,,,,,,,,,,,,,,
wilsv001,Wilson,Vance,,2006,wilsv001,,,,,,,,,,,,,,,,,,,,
walll101,Walls,Lee,,1964,walll101,,,,,,,,,,,,,,,,,,,,
websm001,Webster,Mitch,,1995,websm001,,,,,,,,,,,,,,,,,,,,
woodw103,Wood,Wilbur,,1978,woodw103,,,,,,,,,,,,,,,,,,,,
schuj102,Schultz,John,,1891,schuj102,,,,,,,,,,,,,,,,,,,,
cronj102,Cronin,Jack,,1904,cronj102,,,,,,,,,,,,,,,,,,,,
rodrj101,Rodriguez,Jose,,1918,rodrj101,,,,,,,,,,,,,,,,,,,,
johnl104,Johnson,Lou,,1969,johnl104,,,,,,,,,,,,,,,,,,,,
taylc101,Taylor,Chuck,,1976,taylc101,,,,,,,,,,,,,,,,,,,,
burbd001,Burba,Dave,,2004,burbd001,,,,,,,,,,,,,,,,,,,,
oneit101,O'Neill,Tip,,1892,oneit101,,,,,,,,,,,,,,,,,,,,
breit101,Breitenstein,Ted,,1901,breit101,,,,,,,,,,,,,,,,,,,,
