team_id,year_id,name,lg_id
CHN1958,1958,Chicago Cubs,NL
CIN1958,1958,Cincinnati Redlegs,NL
CLE1958,1958,Cleveland Indians,AL
DET1958,1958,Detroit Tigers,AL
KC11958,1958,Kansas City Athletics,AL
LAN1958,1958,Los Angeles Dodgers,NL
MLN1958,1958,Milwaukee Braves,NL
NYA1958,1958,New York Yankees,AL
PHI1958,1958,Philadelphia Phillies,NL
PIT1958,1958,Pittsburgh Pirates,NL
SFN1958,1958,San Francisco Giants,NL
SLN1958,1958,St. Louis Cardinals,NL
WS11958,1958,Washington Senators,AL
BAL1959,1959,Baltimore Orioles,AL
BOS1959,1959,Boston Red Sox,AL
CHA1959,1959,Chicago White Sox,AL
CHN1959,1959,Chicago Cubs,NL
CIN1959,1959,Cincinnati Redlegs,NL
CLE1959,1959,Cleveland Indians,AL
DET1959,1959,Detroit Tigers,AL
KC11959,1959,Kansas City Athletics,AL
LAN1959,1959,Los Angeles Dodgers,NL
MLN1959,1959,Milwaukee Braves,NL
NYA1959,1959,New York Yankees,AL
PHI1959,1959,Philadelphia Phillies,NL
PIT1959,1959,Pittsburgh Pirates,NL
SFN1959,1959,San Francisco Giants,NL
SLN1959,1959,St. Louis Cardinals,NL
WS11959,1959,Washington Senators,AL
BAL1960,1960,Baltimore Orioles,AL
BOS1960,1960,Boston Red Sox,AL
CHA1960,1960,Chicago White Sox,AL
CHN1960,1960,Chicago Cubs,NL
CIN1960,1960,Cincinnati Reds,NL
CLE1960,1960,Cleveland Indians,AL
DET1960,1960,Detroit Tigers,AL
KC11960,1960,Kansas City Athletics,AL
LAN1960,1960,Los Angeles Dodgers,NL
MLN1960,1960,Milwaukee Braves,NL
NYA1960,1960,New York Yankees,AL
PHI1960,1960,Philadelphia Phillies,NL
PIT1960,1960,Pittsburgh Pirates,NL
SFN1960,1960,San Francisco Giants,NL
SLN1960,1960,St. Louis Cardinals,NL
WS11960,1960,Washington Senators,AL
BAL1961,1961,Baltimore Orioles,AL
BOS1961,1961,Boston Red Sox,AL
CHA1961,1961,Chicago White Sox,AL
CHN1961,1961,Chicago Cubs,NL
CIN1961,1961,Cincinnati Reds,NL
CLE1961,1961,Cleveland Indians,AL
DET1961,1961,Detroit Tigers,AL
KC11961,1961,Kansas City Athletics,AL
LAA1961,1961,Los Angeles Angels,AL
LAN1961,1961,Los Angeles Dodgers,NL
MIN1961,1961,Minnesota Twins,AL
MLN1961,1961,Milwaukee Braves,NL
NYA1961,1961,New York Yankees,AL
PHI1961,1961,Philadelphia Phillies,NL
PIT1961,1961,Pittsburgh Pirates,NL
SFN1961,1961,San Francisco Giants,NL
SLN1961,1961,St. Louis Cardinals,NL
WS21961,1961,Washington Senators,AL
BAL1962,1962,Baltimore Orioles,AL
BOS1962,1962,Boston Red Sox,AL
CHA1962,1962,Chicago White Sox,AL
CHN1962,1962,Chicago Cubs,NL
CIN1962,1962,Cincinnati Reds,NL
CLE1962,1962,Cleveland Indians,AL
DET1962,1962,Detroit Tigers,AL
HOU1962,1962,Houston Colt .45's,NL
KC11962,1962,Kansas City Athletics,AL
LAA1962,1962,Los Angeles Angels,AL
LAN1962,1962,Los Angeles Dodgers,NL
MIN1962,1962,Minnesota Twins,AL
MLN1962,1962,Milwaukee Braves,NL
NYA1962,1962,New York Yankees,AL
NYN1962,1962,New York Mets,NL
PHI1962,1962,Philadelphia Phillies,NL
PIT1962,1962,Pittsburgh Pirates,NL
SFN1962,1962,San Francisco Giants,NL
SLN1962,1962,St. Louis Cardinals,NL
WS21962,1962,Washington Senators,AL
BAL1963,1963,Baltimore Orioles,AL
BOS1963,1963,Boston Red Sox,AL
CHA1963,1963,Chicago White Sox,AL
CHN1963,1963,Chicago Cubs,NL
CIN1963,1963,Cincinnati Reds,NL
CLE1963,1963,Cleveland Indians,AL
DET1963,1963,Detroit Tigers,AL
HOU1963,1963,Houston Colt .45's,NL
KC11963,1963,Kansas City Athletics,AL
LAA1963,1963,Los Angeles Angels,AL
LAN1963,1963,Los Angeles Dodgers,NL
MIN1963,1963,Minnesota Twins,AL
MLN1963,1963,Milwaukee Braves,NL
NYA1963,1963,New York Yankees,AL
NYN1963,1963,New York Mets,NL
PHI1963,1963,Philadelphia Phillies,NL
PIT1963,1963,Pittsburgh Pirates,NL
SFN1963,1963,San Francisco Giants,NL
SLN1963,1963,St. Louis Cardinals,NL
WS21963,1963,Washington Senators,AL
BAL1964,1964,Baltimore Orioles,AL
BOS1964,1964,Boston Red Sox,AL
CHA1964,1964,Chicago White Sox,AL
CHN1964,1964,Chicago Cubs,NL
CIN1964,1964,Cincinnati Reds,NL
CLE1964,1964,Cleveland Indians,AL
DET1964,1964,Detroit Tigers,AL
HOU1964,1964,Houston Colt .45's,NL
KC11964,1964,Kansas City Athletics,AL
LAA1964,1964,Los Angeles Angels,AL
LAN1964,1964,Los Angeles Dodgers,NL
MIN1964,1964,Minnesota Twins,AL
MLN1964,1964,Milwaukee Braves,NL
NYA1964,1964,New York Yankees,AL
NYN1964,1964,New York Mets,NL
PHI1964,1964,Philadelphia Phillies,NL
PIT1964,1964,Pittsburgh Pirates,NL
SFN1964,1964,San Francisco Giants,NL
SLN1964,1964,St. Louis Cardinals,NL
WS21964,1964,Washington Senators,AL
BAL1965,1965,Baltimore Orioles,AL
BOS1965,1965,Boston Red Sox,AL
CAL1965,1965,California Angels,AL
CHA1965,1965,Chicago White Sox,AL
CHN1965,1965,Chicago Cubs,NL
CIN1965,1965,Cincinnati Reds,NL
CLE1965,1965,Cleveland Indians,AL
DET1965,1965,Detroit Tigers,AL
HOU1965,1965,Houston Astros,NL
KC11965,1965,Kansas City Athletics,AL
LAN1965,1965,Los Angeles Dodgers,NL
MIN1965,1965,Minnesota Twins,AL
MLN1965,1965,Milwaukee Braves,NL
NYA1965,1965,New York Yankees,AL
NYN1965,1965,New York Mets,NL
PHI1965,1965,Philadelphia Phillies,NL
PIT1965,1965,Pittsburgh Pirates,NL
SFN1965,1965,San Francisco Giants,NL
SLN1965,1965,St. Louis Cardinals,NL
WS21965,1965,Washington Senators,AL
ATL1966,1966,Atlanta Braves,NL
BAL1966,1966,Baltimore Orioles,AL
BOS1966,1966,Boston Red Sox,AL
CAL1966,1966,California Angels,AL
CHA1966,1966,Chicago White Sox,AL
CHN1966,1966,Chicago Cubs,NL
CIN1966,1966,Cincinnati Reds,NL
CLE1966,1966,Cleveland Indians,AL
DET1966,1966,Detroit Tigers,AL
HOU1966,1966,Houston Astros,NL
KC11966,1966,Kansas City Athletics,AL
LAN1966,1966,Los Angeles Dodgers,NL
MIN1966,1966,Minnesota Twins,AL
NYA1966,1966,New York Yankees,AL
NYN1966,1966,New York Mets,NL
PHI1966,1966,Philadelphia Phillies,NL
PIT1966,1966,Pittsburgh Pirates,NL
SFN1966,1966,San Francisco Giants,NL
SLN1966,1966,St. Louis Cardinals,NL
WS21966,1966,Washington Senators,AL
ATL1967,1967,Atlanta Braves,NL
BAL1967,1967,Baltimore Orioles,AL
BOS1967,1967,Boston Red Sox,AL
CAL1967,1967,California Angels,AL
CHA1967,1967,Chicago White Sox,AL
CHN1967,1967,Chicago Cubs,NL
CIN1967,1967,Cincinnati Reds,NL
CLE1967,1967,Cleveland Indians,AL
DET1967,1967,Detroit Tigers,AL
HOU1967,1967,Houston Astros,NL
KC11967,1967,Kansas City Athletics,AL
LAN1967,1967,Los Angeles Dodgers,NL
MIN1967,1967,Minnesota Twins,AL
NYA1967,1967,New York Yankees,AL
NYN1967,1967,New York Mets,NL
PHI1967,1967,Philadelphia Phillies,NL
PIT1967,1967,Pittsburgh Pirates,NL
SFN1967,1967,San Francisco Giants,NL
SLN1967,1967,St. Louis Cardinals,NL
WS21967,1967,Washington Senators,AL
ATL1968,1968,Atlanta Braves,NL
BAL1968,1968,Baltimore Orioles,AL
BOS1968,1968,Boston Red Sox,AL
CAL1968,1968,California Angels,AL
CHA1968,1968,Chicago White Sox,AL
CHN1968,1968,Chicago Cubs,NL
CIN1968,1968,Cincinnati Reds,NL
CLE1968,1968,Cleveland Indians,AL
DET1968,1968,Detroit Tigers,AL
HOU1968,1968,Houston Astros,NL
LAN1968,1968,Los Angeles Dodgers,NL
MIN1968,1968,Minnesota Twins,AL
NYA1968,1968,New York Yankees,AL
NYN1968,1968,New York Mets,NL
OAK1968,1968,Oakland Athletics,AL
PHI1968,1968,Philadelphia Phillies,NL
PIT1968,1968,Pittsburgh Pirates,NL
SFN1968,1968,San Francisco Giants,NL
SLN1968,1968,St. Louis Cardinals,NL
WS21968,1968,Washington Senators,AL
ATL1969,1969,Atlanta Braves,NL
BAL1969,1969,Baltimore Orioles,AL
BOS1969,1969,Boston Red Sox,AL
CAL1969,1969,California Angels,AL
CHA1969,1969,Chicago White Sox,AL
CHN1969,1969,Chicago Cubs,NL
CIN1969,1969,Cincinnati Reds,NL
CLE1969,1969,Cleveland Indians,AL
DET1969,1969,Detroit Tigers,AL
HOU1969,1969,Houston Astros,NL
KCA1969,1969,Kansas City Royals,AL
LAN1969,1969,Los Angeles Dodgers,NL
MIN1969,1969,Minnesota Twins,AL
MON1969,1969,Montreal Expos,NL
NYA1969,1969,New York Yankees,AL
NYN1969,1969,New York Mets,NL
OAK1969,1969,Oakland Athletics,AL
PHI1969,1969,Philadelphia Phillies,NL
PIT1969,1969,Pittsburgh Pirates,NL
SDN1969,1969,San Diego Padres,NL
SE11969,1969,Seattle Pilots,AL
SFN1969,1969,San Francisco Giants,NL
SLN1969,1969,St. Louis Cardinals,NL
WS21969,1969,Washington Senators,AL
ATL1970,1970,Atlanta Braves,NL
BAL1970,1970,Baltimore Orioles,AL
BOS1970,1970,Boston Red Sox,AL
CAL1970,1970,California Angels,AL
CHA1970,1970,Chicago White Sox,AL
CHN1970,1970,Chicago Cubs,NL
CIN1970,1970,Cincinnati Reds,NL
CLE1970,1970,Cleveland Indians,AL
DET1970,1970,Detroit Tigers,AL
HOU1970,1970,Houston Astros,NL
KCA1970,1970,Kansas City Royals,AL
LAN1970,1970,Los Angeles Dodgers,NL
MIN1970,1970,Minnesota Twins,AL
MIL1970,1970,Milwaukee Brewers,AL
MON1970,1970,Montreal Expos,NL
NYA1970,1970,New York Yankees,AL
NYN1970,1970,New York Mets,NL
OAK1970,1970,Oakland Athletics,AL
PHI1970,1970,Philadelphia Phillies,NL
PIT1970,1970,Pittsburgh Pirates,NL
SDN1970,1970,San Diego Padres,NL
SFN1970,1970,San Francisco Giants,NL
SLN1970,1970,St. Louis Cardinals,NL
WS21970,1970,Washington Senators,AL
ATL1971,1971,Atlanta Braves,NL
BAL1971,1971,Baltimore Orioles,AL
BOS1971,1971,Boston Red Sox,AL
CAL1971,1971,California Angels,AL
CHA1971,1971,Chicago White Sox,AL
CHN1971,1971,Chicago Cubs,NL
CIN1971,1971,Cincinnati Reds,NL
CLE1971,1971,Cleveland Indians,AL
DET1971,1971,Detroit Tigers,AL
HOU1971,1971,Houston Astros,NL
KCA1971,1971,Kansas City Royals,AL
LAN1971,1971,Los Angeles Dodgers,NL
MIN1971,1971,Minnesota Twins,AL
MIL1971,1971,Milwaukee Brewers,AL
MON1971,1971,Montreal Expos,NL
NYA1971,1971,New York Yankees,AL
NYN1971,1971,New York Mets,NL
OAK1971,1971,Oakland Athletics,AL
PHI1971,1971,Philadelphia Phillies,NL
PIT1971,1971,Pittsburgh Pirates,NL
SDN1971,1971,San Diego Padres,NL
SFN1971,1971,San Francisco Giants,NL
SLN1971,1971,St. Louis Cardinals,NL
WS21971,1971,Washington Senators,AL
ATL1972,1972,Atlanta Braves,NL
BAL1972,1972,Baltimore Orioles,AL
BOS1972,1972,Boston Red Sox,AL
CAL1972,1972,California Angels,AL
CHA1972,1972,Chicago White Sox,AL
CHN1972,1972,Chicago Cubs,NL
CIN1972,1972,Cincinnati Reds,NL
CLE1972,1972,Cleveland Indians,AL
DET1972,1972,Detroit Tigers,AL
HOU1972,1972,Houston Astros,NL
KCA1972,1972,Kansas City Royals,AL
LAN1972,1972,Los Angeles Dodgers,NL
MIN1972,1972,Minnesota Twins,AL
MIL1972,1972,Milwaukee Brewers,AL
MON1972,1972,Montreal Expos,NL
NYA1972,1972,New York Yankees,AL
NYN1972,1972,New York Mets,NL
OAK1972,1972,Oakland Athletics,AL
PHI1972,1972,Philadelphia Phillies,NL
PIT1972,1972,Pittsburgh Pirates,NL
SDN1972,1972,San Diego Padres,NL
SFN1972,1972,San Francisco Giants,NL
SLN1972,1972,St. Louis Cardinals,NL
TEX1972,1972,Texas Rangers,AL
ATL1973,1973,Atlanta Braves,NL
BAL1973,1973,Baltimore Orioles,AL
BOS1973,1973,Boston Red Sox,AL
CAL1973,1973,California Angels,AL
CHA1973,1973,Chicago White Sox,AL
CHN1973,1973,Chicago Cubs,NL
CIN1973,1973,Cincinnati Reds,NL
CLE1973,1973,Cleveland Indians,AL
DET1973,1973,Detroit Tigers,AL
HOU1973,1973,Houston Astros,NL
KCA1973,1973,Kansas City Royals,AL
LAN1973,1973,Los Angeles Dodgers,NL
MIN1973,1973,Minnesota Twins,AL
MIL1973,1973,Milwaukee Brewers,AL
MON1973,1973,Montreal Expos,NL
NYA1973,1973,New York Yankees,AL
NYN1973,1973,New York Mets,NL
OAK1973,1973,Oakland Athletics,AL
PHI1973,1973,Philadelphia Phillies,NL
PIT1973,1973,Pittsburgh Pirates,NL
SDN1973,1973,San Diego Padres,NL
SFN1973,1973,San Francisco Giants,NL
SLN1973,1973,St. Louis Cardinals,NL
TEX1973,1973,Texas Rangers,AL
ATL1974,1974,Atlanta Braves,NL
BAL1974,1974,Baltimore Orioles,AL
BOS1974,1974,Boston Red Sox,AL
CAL1974,1974,California Angels,AL
CHA1974,1974,Chicago White Sox,AL
CHN1974,1974,Chicago Cubs,NL
CIN1974,1974,Cincinnati Reds,NL
CLE1974,1974,Cleveland Indians,AL
DET1974,1974,Detroit Tigers,AL
HOU1974,1974,Houston Astros,NL
KCA1974,1974,Kansas City Royals,AL
LAN1974,1974,Los Angeles Dodgers,NL
MIN1974,1974,Minnesota Twins,AL
MIL1974,1974,Milwaukee Brewers,AL
MON1974,1974,Montreal Expos,NL
NYA1974,1974,New York Yankees,AL
NYN1974,1974,New York Mets,NL
OAK1974,1974,Oakland Athletics,AL
PHI1974,1974,Philadelphia Phillies,NL
PIT1974,1974,Pittsburgh Pirates,NL
SDN1974,1974,San Diego Padres,NL
SFN1974,1974,San Francisco Giants,NL
SLN1974,1974,St. Louis Cardinals,NL
TEX1974,1974,Texas Rangers,AL
ATL1975,1975,Atlanta Braves,NL
BAL1975,1975,Baltimore Orioles,AL
BOS1975,1975,Boston Red Sox,AL
CAL1975,1975,California Angels,AL
CHA1975,1975,Chicago White Sox,AL
CHN1975,1975,Chicago Cubs,NL
CIN1975,1975,Cincinnati Reds,NL
CLE1975,1975,Cleveland Indians,AL
DET1975,1975,Detroit Tigers,AL
HOU1975,1975,Houston Astros,NL
KCA1975,1975,Kansas City Royals,AL
LAN1975,1975,Los Angeles Dodgers,NL
MIN1975,1975,Minnesota Twins,AL
MIL1975,1975,Milwaukee Brewers,AL
MON1975,1975,Montreal Expos,NL
NYA1975,1975,New York Yankees,AL
NYN1975,1975,New York Mets,NL
OAK1975,1975,Oakland Athletics,AL
PHI1975,1975,Philadelphia Phillies,NL
PIT1975,1975,Pittsburgh Pirates,NL
SDN1975,1975,San Diego Padres,NL
SFN1975,1975,San Francisco Giants,NL
SLN1975,1975,St. Louis Cardinals,NL
TEX1975,1975,Texas Rangers,AL
ATL1976,1976,Atlanta Braves,NL
BAL1976,1976,Baltimore Orioles,AL
BOS1976,1976,Boston Red Sox,AL
CAL1976,1976,California Angels,AL
CHA1976,1976,Chicago White Sox,AL
CHN1976,1976,Chicago Cubs,NL
CIN1976,1976,Cincinnati Reds,NL
CLE1976,1976,Cleveland Indians,AL
DET1976,1976,Detroit Tigers,AL
HOU1976,1976,Houston Astros,NL
KCA1976,1976,Kansas City Royals,AL
LAN1976,1976,Los Angeles Dodgers,NL
MIN1976,1976,Minnesota Twins,AL
MIL1976,1976,Milwaukee Brewers,AL
MON1976,1976,Montreal Expos,NL
NYA1976,1976,New York Yankees,AL
NYN1976,1976,New York Mets,NL
OAK1976,1976,Oakland Athletics,AL
PHI1976,1976,Philadelphia Phillies,NL
PIT1976,1976,Pittsburgh Pirates,NL
SDN1976,1976,San Diego Padres,NL
SFN1976,1976,San Francisco Giants,NL
SLN1976,1976,St. Louis Cardinals,NL
TEX1976,1976,Texas Rangers,AL
ATL1977,1977,Atlanta Braves,NL
BAL1977,1977,Baltimore Orioles,AL
BOS1977,1977,Boston Red Sox,AL
CAL1977,1977,California Angels,AL
CHA1977,1977,Chicago White Sox,AL
CHN1977,1977,Chicago Cubs,NL
CIN1977,1977,Cincinnati Reds,NL
CLE1977,1977,Cleveland Indians,AL
DET1977,1977,Detroit Tigers,AL
HOU1977,1977,Houston Astros,NL
KCA1977,1977,Kansas City Royals,AL
LAN1977,1977,Los Angeles Dodgers,NL
MIN1977,1977,Minnesota Twins,AL
MIL1977,1977,Milwaukee Brewers,AL
MON1977,1977,Montreal Expos,NL
NYA1977,1977,New York Yankees,AL
NYN1977,1977,New York Mets,NL
OAK1977,1977,Oakland Athletics,AL
PHI1977,1977,Philadelphia Phillies,NL
PIT1977,1977,Pittsburgh Pirates,NL
SDN1977,1977,San Diego Padres,NL
SEA1977,1977,Seattle Mariners,AL
SFN1977,1977,San Francisco Giants,NL
SLN1977,1977,St. Louis Cardinals,NL
TEX1977,1977,Texas Rangers,AL
TOR1977,1977,Toronto Blue Jays,AL
ATL1978,1978,Atlanta Braves,NL
BAL1978,1978,Baltimore Orioles,AL
BOS1978,1978,Boston Red Sox,AL
CAL1978,1978,California Angels,AL
CHA1978,1978,Chicago White Sox,AL
CHN1978,1978,Chicago Cubs,NL
CIN1978,1978,Cincinnati Reds,NL
CLE1978,1978,Cleveland Indians,AL
DET1978,1978,Detroit Tigers,AL
HOU1978,1978,Houston Astros,NL
KCA1978,1978,Kansas City Royals,AL
LAN1978,1978,Los Angeles Dodgers,NL
MIN1978,1978,Minnesota Twins,AL
MIL1978,1978,Milwaukee Brewers,AL
MON1978,1978,Montreal Expos,NL
NYA1978,1978,New York Yankees,AL
NYN1978,1978,New York Mets,NL
OAK1978,1978,Oakland Athletics,AL
PHI1978,1978,Philadelphia Phillies,NL
PIT1978,1978,Pittsburgh Pirates,NL
SDN1978,1978,San Diego Padres,NL
SEA1978,1978,Seattle Mariners,AL
SFN1978,1978,San Francisco Giants,NL
SLN1978,1978,St. Louis Cardinals,NL
TEX1978,1978,Texas Rangers,AL
TOR1978,1978,Toronto Blue Jays,AL
ATL1979,1979,Atlanta Braves,NL
BAL1979,1979,Baltimore Orioles,AL
BOS1979,1979,Boston Red Sox,AL
CAL1979,1979,California Angels,AL
CHA1979,1979,Chicago White Sox,AL
CHN1979,1979,Chicago Cubs,NL
CIN1979,1979,Cincinnati Reds,NL
CLE1979,1979,Cleveland Indians,AL
DET1979,1979,Detroit Tigers,AL
HOU1979,1979,Houston Astros,NL
KCA1979,1979,Kansas City Royals,AL
LAN1979,1979,Los Angeles Dodgers,NL
MIN1979,1979,Minnesota Twins,AL
MIL1979,1979,Milwaukee Brewers,AL
MON1979,1979,Montreal Expos,NL
NYA1979,1979,New York Yankees,AL
NYN1979,1979,New York Mets,NL
OAK1979,1979,Oakland Athletics,AL
PHI1979,1979,Philadelphia Phillies,NL
PIT1979,1979,Pittsburgh Pirates,NL
SDN1979,1979,San Diego Padres,NL
SEA1979,1979,Seattle Mariners,AL
SFN1979,1979,San Francisco Giants,NL
SLN1979,1979,St. Louis Cardinals,NL
TEX1979,1979,Texas Rangers,AL
TOR1979,1979,Toronto Blue Jays,AL
ATL1980,1980,Atlanta Braves,NL
BAL1980,1980,Baltimore Orioles,AL
BOS1980,1980,Boston Red Sox,AL
CAL1980,1980,California Angels,AL
CHA1980,1980,Chicago White Sox,AL
CHN1980,1980,Chicago Cubs,NL
CIN1980,1980,Cincinnati Reds,NL
CLE1980,1980,Cleveland Indians,AL
DET1980,1980,Detroit Tigers,AL
HOU1980,1980,Houston Astros,NL
KCA1980,1980,Kansas City Royals,AL
LAN1980,1980,Los Angeles Dodgers,NL
MIN1980,1980,Minnesota Twins,AL
MIL1980,1980,Milwaukee Brewers,AL
MON1980,1980,Montreal Expos,NL
NYA1980,1980,New York Yankees,AL
NYN1980,1980,New York Mets,NL
OAK1980,1980,Oakland Athletics,AL
PHI1980,1980,Philadelphia Phillies,NL
PIT1980,1980,Pittsburgh Pirates,NL
SDN1980,1980,San Diego Padres,NL
SEA1980,1980,Seattle Mariners,AL
SFN1980,1980,San Francisco Giants,NL
SLN1980,1980,St. Louis Cardinals,NL
TEX1980,1980,Texas Rangers,AL
TOR1980,1980,Toronto Blue Jays,AL
ATL1981,1981,Atlanta Braves,NL
BAL1981,1981,Baltimore Orioles,AL
BOS1981,1981,Boston Red Sox,AL
CAL1981,1981,California Angels,AL
CHA1981,1981,Chicago White Sox,AL
CHN1981,1981,Chicago Cubs,NL
CIN1981,1981,Cincinnati Reds,NL
CLE1981,1981,Cleveland Indians,AL
DET1981,1981,Detroit Tigers,AL
HOU1981,1981,Houston Astros,NL
KCA1981,1981,Kansas City Royals,AL
LAN1981,1981,Los Angeles Dodgers,NL
MIN1981,1981,Minnesota Twins,AL
MIL1981,1981,Milwaukee Brewers,AL
MON1981,1981,Montreal Expos,NL
NYA1981,1981,New York Yankees,AL
NYN1981,1981,New York Mets,NL
OAK1981,1981,Oakland Athletics,AL
PHI1981,1981,Philadelphia Phillies,NL
PIT1981,1981,Pittsburgh Pirates,NL
SDN1981,1981,San Diego Padres,NL
SEA1981,1981,Seattle Mariners,AL
SFN1981,1981,San Francisco Giants,NL
SLN1981,1981,St. Louis Cardinals,NL
TEX1981,1981,Texas Rangers,AL
TOR1981,1981,Toronto Blue Jays,AL
ATL1982,1982,Atlanta Braves,NL
BAL1982,1982,Baltimore Orioles,AL
BOS1982,1982,Boston Red Sox,AL
CAL1982,1982,California Angels,AL
CHA1982,1982,Chicago White Sox,AL
CHN1982,1982,Chicago Cubs,NL
CIN1982,1982,Cincinnati Reds,NL
CLE1982,1982,Cleveland Indians,AL
DET1982,1982,Detroit Tigers,AL
HOU1982,1982,Houston Astros,NL
KCA1982,1982,Kansas City Royals,AL
LAN1982,1982,Los Angeles Dodgers,NL
MIN1982,1982,Minnesota Twins,AL
MIL1982,1982,Milwaukee Brewers,AL
MON1982,1982,Montreal Expos,NL
NYA1982,1982,New York Yankees,AL
NYN1982,1982,New York Mets,NL
OAK1982,1982,Oakland Athletics,AL
PHI1982,1982,Philadelphia Phillies,NL
PIT1982,1982,Pittsburgh Pirates,NL
SDN1982,1982,San Diego Padres,NL
SEA1982,1982,Seattle Mariners,AL
SFN1982,1982,San Francisco Giants,NL
SLN1982,1982,St. Louis Cardinals,NL
TEX1982,1982,Texas Rangers,AL
TOR1982,1982,Toronto Blue Jays,AL
ATL1983,1983,Atlanta Braves,NL
BAL1983,1983,Baltimore Orioles,AL
BOS1983,1983,Boston Red Sox,AL
CAL1983,1983,California Angels,AL
CHA1983,1983,Chicago White Sox,AL
CHN1983,1983,Chicago Cubs,NL
CIN1983,1983,Cincinnati Reds,NL
CLE1983,1983,Cleveland Indians,AL
DET1983,1983,Detroit Tigers,AL
HOU1983,1983,Houston Astros,NL
KCA1983,1983,Kansas City Royals,AL
LAN1983,1983,Los Angeles Dodgers,NL
MIN1983,1983,Minnesota Twins,AL
MIL1983,1983,Milwaukee Brewers,AL
MON1983,1983,Montreal Expos,NL
NYA1983,1983,New York Yankees,AL
NYN1983,1983,New York Mets,NL
OAK1983,1983,Oakland Athletics,AL
PHI1983,1983,Philadelphia Phillies,NL
PIT1983,1983,Pittsburgh Pirates,NL
SDN1983,1983,San Diego Padres,NL
SEA1983,1983,Seattle Mariners,AL
SFN1983,1983,San Francisco Giants,NL
SLN1983,1983,St. Louis Cardinals,NL
TEX1983,1983,Texas Rangers,AL
TOR1983,1983,Toronto Blue Jays,AL
ATL1984,1984,Atlanta Braves,NL
BAL1984,1984,Baltimore Orioles,AL
BOS1984,1984,Boston Red Sox,AL
CAL1984,1984,California Angels,AL
CHA1984,1984,Chicago White Sox,AL
CHN1984,1984,Chicago Cubs,NL
CIN1984,1984,Cincinnati Reds,NL
CLE1984,1984,Cleveland Indians,AL
DET1984,1984,Detroit Tigers,AL
HOU1984,1984,Houston Astros,NL
KCA1984,1984,Kansas City Royals,AL
LAN1984,1984,Los Angeles Dodgers,NL
MIN1984,1984,Minnesota Twins,AL
MIL1984,1984,Milwaukee Brewers,AL
MON1984,1984,Montreal Expos,NL
NYA1984,1984,New York Yankees,AL
NYN1984,1984,New York Mets,NL
OAK1984,1984,Oakland Athletics,AL
PHI1984,1984,Philadelphia Phillies,NL
PIT1984,1984,Pittsburgh Pirates,NL
SDN1984,1984,San Diego Padres,NL
SEA1984,1984,Seattle Mariners,AL
SFN1984,1984,San Francisco Giants,NL
SLN1984,1984,St. Louis Cardinals,NL
TEX1984,1984,Texas Rangers,AL
TOR1984,1984,Toronto Blue Jays,AL
ATL1985,1985,Atlanta Braves,NL
BAL1985,1985,Baltimore Orioles,AL
BOS1985,1985,Boston Red Sox,AL
CAL1985,1985,California Angels,AL
CHA1985,1985,Chicago White Sox,AL
CHN1985,1985,Chicago Cubs,NL
CIN1985,1985,Cincinnati Reds,NL
CLE1985,1985,Cleveland Indians,AL
DET1985,1985,Detroit Tigers,AL
HOU1985,1985,Houston Astros,NL
KCA1985,1985,Kansas City Royals,AL
LAN1985,1985,Los Angeles Dodgers,NL
MIN1985,1985,Minnesota Twins,AL
MIL1985,1985,Milwaukee Brewers,AL
MON1985,1985,Montreal Expos,NL
NYA1985,1985,New York Yankees,AL
NYN1985,1985,New York Mets,NL
OAK1985,1985,Oakland Athletics,AL
PHI1985,1985,Philadelphia Phillies,NL
PIT1985,1985,Pittsburgh Pirates,NL
SDN1985,1985,San Diego Padres,NL
SEA1985,1985,Seattle Mariners,AL
SFN1985,1985,San Francisco Giants,NL
SLN1985,1985,St. Louis Cardinals,NL
TEX1985,1985,Texas Rangers,AL
TOR1985,1985,Toronto Blue Jays,AL
ATL1986,1986,Atlanta Braves,NL
BAL1986,1986,Baltimore Orioles,AL
BOS1986,1986,Boston Red Sox,AL
CAL1986,1986,California Angels,AL
CHA1986,1986,Chicago White Sox,AL
CHN1986,1986,Chicago Cubs,NL
CIN1986,1986,Cincinnati Reds,NL
CLE1986,1986,Cleveland Indians,AL
DET1986,1986,Detroit Tigers,AL
HOU1986,1986,Houston Astros,NL
KCA1986,1986,Kansas City Royals,AL
LAN1986,1986,Los Angeles Dodgers,NL
MIN1986,1986,Minnesota Twins,AL
MIL1986,1986,Milwaukee Brewers,AL
MON1986,1986,Montreal Expos,NL
NYA1986,1986,New York Yankees,AL
NYN1986,1986,New York Mets,NL
OAK1986,1986,Oakland Athletics,AL
PHI1986,1986,Philadelphia Phillies,NL
PIT1986,1986,Pittsburgh Pirates,NL
SDN1986,1986,San Diego Padres,NL
SEA1986,1986,Seattle Mariners,AL
SFN1986,1986,San Francisco Giants,NL
SLN1986,1986,St. Louis Cardinals,NL
TEX1986,1986,Texas Rangers,AL
TOR1986,1986,Toronto Blue Jays,AL
ATL1987,1987,Atlanta Braves,NL
BAL1987,1987,Baltimore Orioles,AL
BOS1987,1987,Boston Red Sox,AL
CAL1987,1987,California Angels,AL
CHA1987,1987,Chicago White Sox,AL
CHN1987,1987,Chicago Cubs,NL
CIN1987,1987,Cincinnati Reds,NL
CLE1987,1987,Cleveland Indians,AL
DET1987,1987,Detroit Tigers,AL
HOU1987,1987,Houston Astros,NL
